id_hubspot,nom,CIP,CA 2026,client_naali,potentiel,Propriétaire de l'entreprise,Date de création,Groupement Principal,Chiffre d'affaires total,address,cp,Date de conclusion de la transaction la plus récente
71449250006,PHIE CARMI NORD PAS DE CALAIS - 1622017 - 62800,1622017,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GROUPEMENT DES PHIES MINIER,,12 RUE DU DOCTEUR BIAT,,
71038260412,PHARMACIE COULIOU - 2162891 - 62110,2162891,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,122 RUE ELIE GRUYELLE,,
71407102138,PHARMACIE CARTON - 2162823 - 62440,2162823,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIROPHARM,,33 RUE DE TOUL,,
70756545742,PHIE CARMI NORD PAS DE CALAIS - 1622005 - 62420,1622005,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GROUPEMENT DES PHIES MINIER,,12 RUE DE L EGALITE,,
71408900345,PHIE CARMI NORD PAS DE CALAIS - 1622014 - 62110,1622014,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GROUPEMENT DES PHIES MINIER,,78 RUE PAUL VAILLANT COUTURIER,,
71407101177,PHIE CARMI NORD PAS DE CALAIS - 1622013 - 62440,1622013,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GROUPEMENT DES PHIES MINIER,,20 22 RUE CHARLES DEBARGE,,
70849284288,PHARMACIE DUMON - 2029669 - 62110,2029669,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,291 RUE ELIE GRUYELLE,,
71442052302,PHARMACIE DE LA SOURCE - 2154566 - 59185,2154566,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,5 RUE JULES GUESDE,,
70940641482,PHARMACIE BELIART - 2164600 - 62880,2164600,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,12 RUE CASIMIR BEUGNET,,
71038260411,PHARMACIE DE L ABBAYE - 2164946 - 62880,2164946,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,70 RUE JOSEPH MATTEI,,
71394510039,PHARMACIE LEBRUN - 2248507 - 62410,2248507,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMA SANTE DEVELOPPEMENT,,23 RUE JULES GUESDE,,
70849284286,PHARMACIE WESTEEL - 2029061 - 62880,2029061,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,21 RUE DU GENERAL DE GAULLE,,
70756545740,PHARMACIE DE LA MAIRIE - 2029590 - 62410,2029590,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,23 RUE JULES GUESDE,,
71447450822,PHARMACIE MESSIEN - 2162074 - 62100,2162074,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,83 BOULEVARD LEON GAMBETTA,,
71354943731,PHARMACIE HIEULLE - 2162053 - 62100,2162053,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,NORPHARMA,,7 AVENUE GEORGES GUYNEMER,,
71449250004,PHARMACIE MARCHANDISE - 2161861 - 62100,2161861,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHR,,124 RUE LOUIS DAVID,,
71442052300,PHARMACIE DU FORT - 2161835 - 62100,2161835,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHR,,6 RUE CONSTANT CRONIE,,
71412497617,PHARMACIE DES FONTINETTES - 2288183 - 62100,2288183,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMAVANCE,,1 SQUARE DES FONTINETTES,,
71394510038,PHARMACIE DES ARTS - 2000682 - 62100,2000682,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,249 AV ANTOINE DE SAINT EXUPERY,,
71376537818,PHARMACIE DE SALOME - 2155580 - 59496,2155580,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMODEL,,89 A RUE PASTEUR,,
71265699024,PHARMACIE SISTRIER VASSEUR - 2157326 - 59480,2157326,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMODEL,,10 RUE D ESTAIRES,,
71403502812,PHARMACIE MABILLE - 2161809 - 62160,2161809,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,58 RUE CASIMIR BEUGNET,,
71412497616,PHARMACIE DU NOUVEL ESSOR - 2257422 - 62160,2257422,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,APRIUM,,1 RUE FRANCOIS BRASME,,
71407101175,PHARMACIE DE LA CITE 2 - 2282134 - 62670,2282134,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,1 BOULEVARD ARTHUR LAMENDIN,,
71354943730,PHARMACIE DE LA GARE - 2029920 - 62160,2029920,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,75 RUE ROGER SALENGRO,,
71447450821,PHARMACIE TALARCZYK - 2029606 - 62160,2029606,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,70 RUE CASIMIR BEUGNET,,
71407101174,PHARMACIE DE L ATRIUM - 2160669 - 62160,2160669,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,4 RUE DE L ABBE,,
70940641480,PHARMACIE DES MONTS D ARTOIS - 2161699 - 62172,2161699,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,2 RUE DU 8 MAI,,
71354943729,PHARMACIE DES ECOLES - 2165033 - 62290,2165033,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,423 RUE NATIONALE,,
71408900344,PHARMACIE DE LA LIANE - 2164925 - 62200,2164925,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,BOULEVARD PIERRE DAUNOU,,
71442052299,GRDE PHIE DU CHEMIN VERT - 2164899 - 62200,2164899,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,129 RUE DU CHEMIN VERT,,
71038259447,PHARMACIE CENTRALE - 2163921 - 62230,2163921,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,2 B PLACE LEON BLUM,,
70849284284,PHARMACIE FOURNIER - 2164050 - 62480,2164050,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,14 PLACE DE L EGLISE,,
71443851494,PHARMACIE DU PORT - 2161589 - 62200,2161589,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHR,,3 RUE DE FOLKESTONE,,
71394510037,PHARMACIE DAMREMONT - 2161573 - 62200,2161573,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,22 24 PLACE LEON BLUM,,
71447450820,PHARMACIE MONT SOLEIL - 2255289 - 62230,2255289,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,BOULEVARD RAYMOND SPLINGARD,,
70940641479,GRANDE PHARMACIE DE PARIS - 2029894 - 62200,2029894,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,73 RUE ADOLPHE THIERS,,
70794982586,PHARMACIE DESAILLY - 2165117 - 62400,2165117,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,NEPENTHES,,47 RUE DU 11 NOVEMBRE,,
71449250003,PHARMACIE DU QUINTY - 2161421 - 62660,2161421,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,117 B ROUTE NATIONALE,,
70849284283,PHARMACIE DU PERROY - 2161374 - 62400,2161374,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,956 RUE DE LILLE,,
70849284282,PHARMACIE DU BEAU PRE - 2013301 - 62131,2013301,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMA SANTE DEVELOPPEMENT,,ZONE D AMENAGEMENT CONCERTE DU B,,
71394510035,PHARMACIE LACHOR - 2029428 - 62232,2029428,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIROPHARM,,2 RUE PIERRE MENDES FRANCE,,
71376537817,PHARMACIE MODERNE - 2162556 - 62630,2162556,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,4 RUE DE MONTREUIL,,
71354943727,PHARMACIE FISCHER - 2161044 - 62260,2161044,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,34 RUE FLORENT EVRARD,,
71265699022,PHARMACIE VAL DE CLARENCE - 2162729 - 62920,2162729,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,LES PHARMACIENS ASSOCIES,,21 PLACE LOUIS ET ANDRE DELANNOY,,
71412497615,PHARMACIE DE LA PLACE - 2163062 - 62330,2163062,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACTIV,,130 RUE ROGER SALENGRO,,
70992854244,PHARMACIE GAMBETTA - 2163570 - 62540,2163570,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,239 BOULEVARD LEON GAMBETTA,,
71408900342,PHARMACIE DU MUSEE - 2163586 - 62540,2163586,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACTIV,,5 RUE LOUIS PASTEUR,,
70794981625,PHARMACIE CALERS - 2163408 - 62190,2163408,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,2 BOULEVARD DE PARIS,,
71403502809,PHIE CARMI NORD PAS DE CALAIS - 1622007 - 62700,1622007,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GROUPEMENT DES PHIES MINIER,,350 RUE DES ETATS UNIS,,
70794981624,PHARMACIE HINGES - 2006826 - 62232,2006826,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,WELL&WELL,,1065 RUE DE BETHUNE,,
71447450819,PHARMACIE MEDIOLANAISE - 2005419 - 62223,2005419,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIROPHARM,,70 RUE ANATOLE FRANCE,,
71354943723,PHARMACIE BOYAVAL - 2260676 - 2300,2260676,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ARTISAN SANTE,,45 AVENUE DE LA LIBERTE,,
70849283320,PHARMACIE DE LA CHAUSSEE - 2056451 - 2300,2056451,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,LES PHARMACIENS ASSOCIES,,61 RUE DE LA CHAUSSEE,,
71445650676,PHARMACIE DE BERGHEIM - 2056446 - 2300,2056446,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIE LA VALLEE,,40 BOULEVARD DE BERGHEIM,,
71412497613,PHARMACIE MOYON BOUIN - 2056692 - 2670,2056692,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMODEL,,9 RUE BERNARD LEFEVRE,,
71038259445,PHARMACIE DE FLAVY - 2281172 - 2520,2281172,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIROPHARM,,43 B RUE ANDRE BRULE,,
71407101171,PHARMACIE DU RIEU - 2056624 - 2700,2056624,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIROPHARM,,74 76 AVENUE JEAN JAURES,,
71407101170,PHARMACIE DE VIRY - 2057607 - 2300,2057607,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,,,2 RUE VICTOR HUGO,,
71442052296,PHARMACIE RAUSCENT CORNIQUET - 2057151 - 2700,2057151,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,22 RUE PASTEUR,,
70849283319,PHARMACIE WATTIAUX - 2287462 - 2300,2287462,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARM&FREE,,76 RUE EMILE DUPLOYE,,
70756545733,PHARMACIE CENTRALE DE TERGNIER - 2003320 - 2700,2003320,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,11 BOULEVARD GAMBETTA,,
71449249998,PHARMACIE MOUTON CATTEAU - 2000629 - 2380,2000629,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,2 AVENUE D ALTENKESSEL,,
70899575032,PHARMACIE CIOFFI - 2000608 - 2700,2000608,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHR,,172 BOULEVARD GAMBETTA,,
71403502805,PHARMACIE DE FLANDRE - 2157127 - 59150,2157127,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,LEADER SANTE,,29 RUE PIERRE CATTEAU,,
71410697464,PHARMACIE QUIN - 2152417 - 59390,2152417,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,DPGS,1799.52,14 PLACE CARNOT,,2025-08-29 09:30
71445650673,PHARMACIE MARIN DECOBERT - 2148484 - 59112,2148484,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,5 RUE JEAN JAURES,,
71442052295,PHARMACIE STATIUS - 2151350 - 59147,2151350,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,RESONOR,,97 RUE NATIONALE,,
71038259439,PHARMACIE RITTER - 2151345 - 59147,2151345,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,2 RUE CHARLES DUPRETZ,,
71354943722,PHARMACIE MARTINET - 2152108 - 59263,2152108,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,TOTUM,,6 RUE JEAN JAURES,,
71445650672,PHARMACIE DE BURGAULT - 2155690 - 59113,2155690,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,MEDIPRIX,,72 RUE DE BURGAULT,,
71394510029,PHARMACIE SUISSA FAIDHERBE - 2155664 - 59113,2155664,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,2 RUE DU 14 JUILLET,,
71442052294,PHARMACIE LAVILLE - 2155905 - 59175,2155905,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,21 23 PLACE GUSTAVE DELECROIX,,
71354943721,PHARMACIE RICHARDSON - 2156783 - 59139,2156783,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,56 RUE CLEMENCEAU,,
71405301970,PHARMACIE DE LA POSTE - 2157221 - 59650,2157221,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,53 RUE CORNEILLE,,
71376537808,LA PHARMACIE JAURES - 2148526 - 59410,2148526,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOCOPHARMA,,35 RUE JEAN JAURES,,
71443851482,PHARMACIE CENTRALE - 2154676 - 59590,2154676,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,LES PHARMACIENS ASSOCIES,,29 RUE HENRI DURRE,,
71442052293,PHARMACIE HIVES JORION - 2156469 - 59300,2156469,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ANTON & WILLEM,,69 RUE DE FAMARS,,
71403502804,GRANDE PHARMACIE DE PARIS - 2156427 - 59300,2156427,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,23 RUE THOLOZE,,
70940641471,PHIE CARMI NORD PAS DE CALAIS - 1592003 - 59860,1592003,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GROUPEMENT DES PHIES MINIER,,57 RUE HENRI LEGRAND,,
71038259438,PHARMACIE DE LA BOURGOGNE - 2028293 - 59200,2028293,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,37 RUE MONSEIGNEUR LECLERCQ,,
71408900336,PHARMACIE DU TILLEUL - 2028052 - 59150,2028052,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHR,,16 ALLEE LEONARD DE VINCI,,
70794981617,PHARMACIE DU SQUARE - 2004326 - 59200,2004326,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,WELL&WELL,,188 RUE DE ROUBAIX,,
70794981616,PHARMACIE CANDEAGO CARON - 2149912 - 59163,2149912,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,41 RUE GAMBETTA,,
71449249992,PHARMACIE LEROY SAUTIERE - 2150886 - 59278,2150886,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIROPHARM,,11 RUE JEAN JAURES,,
71442052290,PHARMACIE DEHAUT VANHEEMS - 2156605 - 59690,2156605,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,CALIPHARMA,,88 RUE DU DOCTEUR CASTIAU,,
70940641469,PHARMACIE MERLIN - 2013635 - 59690,2013635,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,OBJECTIF PHARMA,,231 RUE GAMBETTA,,
70794981615,PHARMACIE DU PILE - 2155072 - 59100,2155072,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,153 B RUE PIERRE DE ROUBAIX,,
70794981614,PHARMACIE DES ARTS - 2154959 - 59100,2154959,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,LES PHARMACIENS ASSOCIES,,126 RUE DE L EPEULE,,
71443851480,PHARMACIE DE LA REPUBLIQUE - 2274851 - 59100,2274851,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,2 BOULEVARD DE LA REPUBLIQUE,,
71376537805,PHARMACIE DESCLODURES - 2248093 - 59100,2248093,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,15 17 RUE DE TOURCOING,,
71443851478,PHARMACIE DES 400 MAISONS - 2150975 - 59155,2150975,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,LES PHARMACIENS ASSOCIES,,175 ROUTE D ARRAS,,
70849283311,PHARMACIE COURTOIS - 2150928 - 59155,2150928,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,7 AVENUE DE BORDEAUX,,
70849283310,PHARMACIE DU FAUBOURG D ARRAS - 2152972 - 59000,2152972,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,33 RUE DU FAUBOURG D ARRAS,,
70992854234,PHARMACIE BARBRY - 2152815 - 59000,2152815,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACTIV,,157 RUE DU FAUBOURG DES POSTES,,
71354943715,PHARMACIE DU CHAMP DU CERF - 2154807 - 59790,2154807,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,36 AVENUE FREDERIC CHOPIN,,
71447450811,PHARMACIE WESTEEL - 2150797 - 59710,2150797,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,17 RUE JEAN JAURES,,
71442052284,PHARMACIE MARTIN - 2149158 - 59310,2149158,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,DPGS,,1268 RUE ALBERT RICQUIER,,
71403502795,PHARMACIE DELOBELLE - 2001488 - 59273,2001488,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACORP,,48 RUE ALFRED COUSIN,,
71408900330,PHARMACIE DE L ALENE D OR - 2005835 - 59230,2005835,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,WELL&WELL,,ROUTE DE L ALENE D OR,,
71376537800,PHARMACIE DE BELLEFORIERE - 2027546 - 59286,2027546,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIROPHARM,,751 AVENUE DU 8 MAI 1945,,
70794981611,PHARMACIE DE L HIPPODROME - 2153625 - 59700,2153625,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,125 BOULEVARD CLEMENCEAU,,
71394510016,PHARMACIE DES SARTS - 2154000 - 59370,2154000,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,34 RUE JEAN JACQUES ROUSSEAU,,
71403502791,PHARMACIE VAUBAN - 2153997 - 59370,2153997,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,PLACE VAUBAN,,
71265699008,PHARMACIE DU GRAND STADE - 2152553 - 59260,2152553,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHR,,32 RUE GAMBETTA,,
71447449849,PHARMACIE AVICENNE - 2152710 - 59800,2152710,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACTIV,,140 RUE DU LONG POT,,
71405301959,PHARMACIE FLEURY LE VESO - 2152789 - 59800,2152789,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMA SANTE DEVELOPPEMENT,,164 RUE DE LANNOY,,
71405301958,PHARMACIE SONCIN COURSELLE - 2151916 - 59260,2151916,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACTIV,,18 RUE ROGER SALENGRO,,
70849283305,PHARMACIE DE LA MAIRIE - 2151895 - 59260,2151895,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,148 RUE ROGER SALENGRO,,
70899575026,GRANDE PHARMACIE DE FIVES - 2272880 - 59800,2272880,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,,,132 RUE PIERRE LEGRAND,,
71407101154,PHARMACIE BOURENANE - 2258206 - 59260,2258206,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACORP,,59 RUE VICTOR HUGO,,
71408900328,PHARMACIE DE LA MAIRIE DE MONS - 2004250 - 59370,2004250,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,1 AVENUE FRANCOIS MITTERRAND,,
70794981610,PHARMACIE DE MARPENT - 2248072 - 59164,2248072,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,WELL&WELL,,113 RUE DE LA REPUBLIQUE,,
70849283303,PHARMACIE VERHILLE - 2153431 - 59720,2153431,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,42 ROUTE D AVESNES,,
71445650664,PHARMACIE PURA VIDA - 2154299 - 59264,2154299,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,OPTIPHARM,,258 RUE JEAN JAURES,,
71403502789,PHARMACIE GOBERT - 2154283 - 59264,2154283,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,215 RUE JEAN JAURES,,
71403502788,PHARMACIE LEMMENS DUSSART - 2155554 - 59880,2155554,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,91 RUE JEAN JAURES,,
70992854230,PHARMACIE DU CENTRE - 2153693 - 59770,2153693,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHR,,6 PLACE LOUISE MICHEL,,
71354943711,PHARMACIE DE TRITH - 2156322 - 59125,2156322,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,7 RUE GABRIEL PERI,,
71407101153,PHARMACIE LABLANCHE - 2155622 - 59990,2155622,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOCOPHARMA,,43 AVENUE HENRI BARBUSSE,,
71394510014,PHARMACIE STAS - 2148662 - 59269,2148662,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,16 RUE DU MARRONNIER,,
71408900326,PHARMACIE COULON DELPLACE - 2005574 - 59880,2005574,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOCOPHARMA,,2 RUE DES FRERES LUMIERE,,
71407101152,PHARMACIE SAINTE HELENE - 2264094 - 59350,2264094,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMAVANCE,,2 RUE DE LILLE,,
71394510011,PHARMACIE WATTEL - 2153494 - 59110,2153494,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,GIPHAR,,100 RUE JEANNE MAILLOTTE,,
71445650662,PHARMACIE DU PARC - 2153363 - 59120,2153363,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,LEADER SANTE,,105 RUE DU MARECHAL FOCH,,
71447449847,PHARMACIE HAUBOURDIN - 2151675 - 59320,2151675,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMA SANTE DEVELOPPEMENT,,17 RUE DU GENERAL DAME,,
71443851474,PHARMACIE DE SARS - 2155617 - 59216,2155617,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,17 RUE DU GENERAL DE GAULLE,,
71394510010,PHARMACIE DU FORT - 2280268 - 59330,2280268,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,3 PLACE DU NOUVEAU MONDE,,
71038259431,PHARMACIE SEVIN - 2154503 - 59138,2154503,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACTIV,,136 GRAND RUE,,
71403502785,PHARMACIE DE LA PLACE - 2151083 - 59680,2151083,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,,,27 RUE VICTOR HUGO,,
71408900324,PHARMACIE DU CENTRE - 2148793 - 59620,2148793,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,30 RUE PAUL VAILLANT COUTURIER,,
71410697457,PHARMACIE DE L HOTEL DE VILLE - 2148772 - 59620,2148772,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,141 RUE DE L HOTEL DE VILLE,,
71443851472,PHARMACIE MATTON - 2027787 - 59330,2027787,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMAVANCE,,5 PLACE DE LA LIBERATION,,
71405301957,PHARMACIE DU CENTRE - 2027525 - 59530,2027525,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,ELFIMAJE,,10 RUE CASIMIR FOURNIER,,
70849283302,PHARMACIE HORLAC H - 2151591 - 59250,2151591,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,SOPROPHAR,,25 RUE GABRIEL PERI,,
71443851471,PHARMACIE HERMAN - 2154189 - 59960,2154189,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMACYAL,,16 RUE DE GAND,,
71403502783,PHARMACIE COURBOT - 2153211 - 59126,2153211,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,CALIPHARMA,,7 RUE DE TOURCOING,,
71403502782,PHARMACIE VILLETTE - 2247964 - 59250,2247964,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARM O NATUREL,,73 ROUTE DE NEUVILLE,,
71038259430,PHARMACIE SYNTHOISE - 2150708 - 59640,2150708,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,EVOLUPHARM,,58 RUE DE LA FERME,,
70794981609,PHARMACIE DE L EUROPE - 2150734 - 59640,2150734,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMA SANTE DEVELOPPEMENT,,90 RUE DE CAHORS,,
71442051318,PHARMACIE LIZORET - 2150582 - 59640,2150582,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMA SANTE DEVELOPPEMENT,,2139 AVENUE DE PETITE SYNTHE,,
71445650660,LA PHARMACIE DU PALAIS - 2150650 - 59140,2150650,,Non,Non Prioritaires,Icham Benaissa,2025-01-01 10:51,PHARMA SANTE DEVELOPPEMENT,,5 PLACE DU PALAIS DE JUSTICE,,
